Id,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
323120,864,2,2014-09-30,753,1,1,0,0
323121,865,2,2014-09-30,674,1,1,0,0
323122,866,2,2014-09-30,555,1,1,0,0
323123,867,2,2014-09-30,471,1,1,0,0
323124,868,2,2014-09-30,773,1,1,0,0
323125,869,2,2014-09-30,1232,1,1,0,0
323126,870,2,2014-09-30,1012,1,1,0,0
323127,871,2,2014-09-30,511,1,1,0,0
323128,872,2,2014-09-30,869,1,1,0,0
323130,874,2,2014-09-30,603,1,1,0,0
323132,876,2,2014-09-30,1605,1,1,0,0
323133,877,2,2014-09-30,1015,1,1,0,0
323134,878,2,2014-09-30,1092,1,1,0,0
323135,880,2,2014-09-30,871,1,1,0,0
323138,883,2,2014-09-30,654,1,1,0,0
323139,885,2,2014-09-30,935,1,1,0,0
323141,887,2,2014-09-30,717,1,1,0,0
323143,889,2,2014-09-30,546,1,1,0,0
323144,891,2,2014-09-30,1478,1,1,0,0
323145,892,2,2014-09-30,924,1,1,0,0
323148,896,2,2014-09-30,1116,1,1,0,0
323150,898,2,2014-09-30,1025,1,1,0,0
323151,899,2,2014-09-30,920,1,1,0,0
323152,901,2,2014-09-30,662,1,1,0,0
323153,905,2,2014-09-30,1295,1,1,0,0
323154,906,2,2014-09-30,1521,1,1,0,0
323155,907,2,2014-09-30,1002,1,1,0,0
323156,908,2,2014-09-30,515,1,1,0,0
323157,910,2,2014-09-30,812,1,1,0,0
323158,911,2,2014-09-30,1036,1,1,0,0
323159,912,2,2014-09-30,785,1,1,0,0
323160,913,2,2014-09-30,1416,1,1,0,0
323161,914,2,2014-09-30,1429,1,1,0,0
323162,916,2,2014-09-30,836,1,1,0,0
323163,917,2,2014-09-30,934,1,1,0,0
323164,918,2,2014-09-30,685,1,1,0,0
323165,921,2,2014-09-30,1252,1,1,0,0
323166,922,2,2014-09-30,736,1,1,0,0
323167,923,2,2014-09-30,808,1,1,0,0
323168,924,2,2014-09-30,619,1,1,0,0
323170,926,2,2014-09-30,750,1,1,0,0
323171,927,2,2014-09-30,1064,1,1,0,0
323172,928,2,2014-09-30,824,1,1,0,0
323173,929,2,2014-09-30,814,1,1,0,0
323174,930,2,2014-09-30,1332,1,1,0,0
323175,931,2,2014-09-30,479,1,1,0,0
323176,933,2,2014-09-30,1152,1,1,0,0
323177,934,2,2014-09-30,996,1,1,0,0
323178,935,2,2014-09-30,741,1,1,0,0
323180,937,2,2014-09-30,753,1,1,0,0
323181,938,2,2014-09-30,1113,1,1,0,0
323182,939,2,2014-09-30,651,1,1,0,0
323184,942,2,2014-09-30,629,1,1,0,0
323185,943,2,2014-09-30,664,1,1,0,0
323186,944,2,2014-09-30,1295,1,1,0,0
323187,945,2,2014-09-30,668,1,1,0,0
323188,946,2,2014-09-30,704,1,1,0,0
323189,947,2,2014-09-30,1288,1,1,0,0
323190,948,2,2014-09-30,1765,1,1,0,0
323192,950,2,2014-09-30,666,1,1,0,0
323194,953,2,2014-09-30,742,1,1,0,0
323195,954,2,2014-09-30,1299,1,1,0,0
323197,956,2,2014-09-30,635,1,1,0,0
323198,957,2,2014-09-30,1147,1,1,0,0
323199,958,2,2014-09-30,630,1,1,0,0
323200,959,2,2014-09-30,936,1,1,0,0
323202,961,2,2014-09-30,763,1,1,0,0
323203,962,2,2014-09-30,1306,1,1,0,0
323205,964,2,2014-09-30,1596,1,1,0,0
323206,965,2,2014-09-30,1060,1,1,0,0
323207,966,2,2014-09-30,742,1,1,0,0
323208,967,2,2014-09-30,1068,1,1,0,0
323210,969,2,2014-09-30,748,1,1,0,0
323212,971,2,2014-09-30,1057,1,1,0,0
323213,972,2,2014-09-30,453,1,1,0,0
323215,975,2,2014-09-30,322,1,1,0,0
323216,976,2,2014-09-30,948,1,1,0,0
323217,978,2,2014-09-30,1262,1,1,0,0
323218,979,2,2014-09-30,839,1,1,0,0
323219,980,2,2014-09-30,641,1,1,0,0
323220,981,2,2014-09-30,913,1,1,0,0
323225,986,2,2014-09-30,900,1,1,0,0
323226,987,2,2014-09-30,1160,1,1,0,0
323228,990,2,2014-09-30,627,1,1,0,0
323229,991,2,2014-09-30,556,1,1,0,0
323230,992,2,2014-09-30,811,1,1,0,0
323232,994,2,2014-09-30,678,1,1,0,0
323233,995,2,2014-09-30,889,1,1,0,0
323234,996,2,2014-09-30,1036,1,1,0,0
323235,997,2,2014-09-30,511,1,1,0,0
323236,998,2,2014-09-30,617,1,1,0,0
323237,999,2,2014-09-30,946,1,1,0,0
323238,1001,2,2014-09-30,1025,1,1,0,0
323239,1002,2,2014-09-30,824,1,1,0,0
323240,1003,2,2014-09-30,1054,1,1,0,0
323242,1006,2,2014-09-30,1029,1,1,0,0
323243,1007,2,2014-09-30,1022,1,1,0,0
323244,1008,2,2014-09-30,802,1,1,0,0
323245,1010,2,2014-09-30,899,1,1,0,0
323246,1011,2,2014-09-30,1355,1,1,0,0
323247,1013,2,2014-09-30,569,1,1,0,0
323248,1014,2,2014-09-30,2303,1,1,0,0
323249,1015,2,2014-09-30,530,1,1,0,0
323250,1016,2,2014-09-30,616,1,1,0,0
323251,1017,2,2014-09-30,1177,1,1,0,0
323252,1018,2,2014-09-30,1488,1,1,0,0
323255,1022,2,2014-09-30,992,1,1,0,0
323256,1023,2,2014-09-30,716,1,1,0,0
323257,1024,2,2014-09-30,842,1,1,0,0
323259,1026,2,2014-09-30,1381,1,1,0,0
323260,1028,2,2014-09-30,853,1,1,0,0
323262,1030,2,2014-09-30,454,1,1,0,0
323263,1031,2,2014-09-30,576,1,1,0,0
323264,1032,2,2014-09-30,1470,1,1,0,0
323265,1033,2,2014-09-30,1621,1,1,0,0
323266,1034,2,2014-09-30,1054,1,1,0,0
323268,1036,2,2014-09-30,544,1,1,0,0
323269,1037,2,2014-09-30,994,1,1,0,0
323270,1039,2,2014-09-30,1070,1,1,0,0
323271,1040,2,2014-09-30,1153,1,1,0,0
323272,1042,2,2014-09-30,774,1,1,0,0
323273,1043,2,2014-09-30,1187,1,1,0,0
323274,1044,2,2014-09-30,1182,1,1,0,0
323275,1045,2,2014-09-30,920,1,1,0,0
323277,1047,2,2014-09-30,622,1,1,0,0
323278,1048,2,2014-09-30,776,1,1,0,0
323280,1051,2,2014-09-30,1311,1,1,0,0
323281,1052,2,2014-09-30,691,1,1,0,0
323284,1055,2,2014-09-30,1169,1,1,0,0
323286,1058,2,2014-09-30,877,1,1,0,0
323287,1059,2,2014-09-30,1261,1,1,0,0
323288,1060,2,2014-09-30,1056,1,1,0,0
323289,1061,2,2014-09-30,606,1,1,0,0
323290,1062,2,2014-09-30,675,1,1,0,0
323291,1063,2,2014-09-30,598,1,1,0,0
323292,1064,2,2014-09-30,1314,1,1,0,0
323293,1066,2,2014-09-30,1343,1,1,0,0
323294,1068,2,2014-09-30,418,1,1,0,0
323295,1069,2,2014-09-30,1189,1,1,0,0
323297,1071,2,2014-09-30,819,1,1,0,0
323298,1072,2,2014-09-30,766,1,1,0,0
323299,1073,2,2014-09-30,1139,1,1,0,0
323300,1074,2,2014-09-30,671,1,1,0,0
323301,1075,2,2014-09-30,1122,1,1,0,0
323302,1076,2,2014-09-30,795,1,1,0,0
323303,1077,2,2014-09-30,567,1,1,0,0
323304,1078,2,2014-09-30,759,1,1,0,0
323305,1079,2,2014-09-30,992,1,1,0,0
323306,1081,2,2014-09-30,1265,1,1,0,0
323307,1082,2,2014-09-30,1196,1,1,0,0
323308,1083,2,2014-09-30,382,1,1,0,0
323309,1084,2,2014-09-30,1024,1,1,0,0
323310,1085,2,2014-09-30,925,1,1,0,0
323311,1086,2,2014-09-30,927,1,1,0,0
323312,1087,2,2014-09-30,733,1,1,0,0
323314,1089,2,2014-09-30,1201,1,1,0,0
323315,1090,2,2014-09-30,1150,1,1,0,0
323317,1093,2,2014-09-30,978,1,1,0,0
323318,1095,2,2014-09-30,928,1,1,0,0
323319,1096,2,2014-09-30,823,1,1,0,0
323321,1098,2,2014-09-30,843,1,1,0,0
323322,1099,2,2014-09-30,1019,1,1,0,0
323323,1100,2,2014-09-30,930,1,1,0,0
323324,1101,2,2014-09-30,1119,1,1,0,0
323325,1103,2,2014-09-30,456,1,1,0,0
323326,1105,2,2014-09-30,665,1,1,0,0
323327,1106,2,2014-09-30,618,1,1,0,0
323328,1108,2,2014-09-30,822,1,1,0,0
323329,1110,2,2014-09-30,640,1,1,0,0
323330,1111,2,2014-09-30,598,1,1,0,0
323331,1112,2,2014-09-30,950,1,1,0,0
323332,1113,2,2014-09-30,747,1,1,0,0
323333,1114,2,2014-09-30,3139,1,1,0,0
323334,1115,2,2014-09-30,501,1,1,0,0
323335,1,1,2014-09-29,566,1,1,0,0
323336,2,1,2014-09-29,750,1,1,0,0
323337,3,1,2014-09-29,960,1,1,0,0
323339,5,1,2014-09-29,645,1,1,0,0
323340,6,1,2014-09-29,710,1,1,0,0
323341,7,1,2014-09-29,1087,1,1,0,0
323342,8,1,2014-09-29,920,1,1,0,0
323343,9,1,2014-09-29,700,1,1,0,0
323344,10,1,2014-09-29,737,1,1,0,0
323346,12,1,2014-09-29,1170,1,1,0,0
323347,14,1,2014-09-29,857,1,1,0,0
323348,15,1,2014-09-29,854,1,1,0,0
323349,16,1,2014-09-29,1052,1,1,0,0
323350,17,1,2014-09-29,1068,1,1,0,0
323351,18,1,2014-09-29,895,1,1,0,0
323352,19,1,2014-09-29,831,1,1,0,0
323353,21,1,2014-09-29,690,1,1,0,0
323354,23,1,2014-09-29,557,1,1,0,0
323356,25,1,2014-09-29,1732,1,1,0,0
323357,26,1,2014-09-29,694,1,1,0,0
323358,27,1,2014-09-29,1312,1,1,0,0
323359,28,1,2014-09-29,848,1,1,0,0
323360,29,1,2014-09-29,908,1,1,0,0
323361,30,1,2014-09-29,809,1,1,0,0
323363,33,1,2014-09-29,929,1,1,0,0
323364,34,1,2014-09-29,1107,1,1,0,0
323365,35,1,2014-09-29,975,1,1,0,0
323366,37,1,2014-09-29,786,1,1,0,0
323367,38,1,2014-09-29,721,1,1,0,0
323368,39,1,2014-09-29,803,1,1,0,0
323370,42,1,2014-09-29,1353,1,1,0,0
323371,43,1,2014-09-29,812,1,1,0,0
323372,44,1,2014-09-29,726,1,1,0,0
323374,47,1,2014-09-29,1046,1,1,0,0
323375,48,1,2014-09-29,445,1,1,0,0
323376,49,1,2014-09-29,624,1,1,0,0
323378,53,1,2014-09-29,658,1,1,0,0
323379,54,1,2014-09-29,669,1,1,0,0
323381,56,1,2014-09-29,611,1,1,0,0
323385,61,1,2014-09-29,668,1,1,0,0
323386,62,1,2014-09-29,890,1,1,0,0
323387,63,1,2014-09-29,744,1,1,0,0
323389,65,1,2014-09-29,617,1,1,0,0
323390,66,1,2014-09-29,555,1,1,0,0
323393,69,1,2014-09-29,1260,1,1,0,0
323394,70,1,2014-09-29,807,1,1,0,0
323396,73,1,2014-09-29,625,1,1,0,0
323397,74,1,2014-09-29,1002,1,1,0,0
323398,75,1,2014-09-29,739,1,1,0,0
323400,78,1,2014-09-29,533,1,1,0,0
323402,80,1,2014-09-29,714,1,1,0,0
323403,82,1,2014-09-29,1171,1,1,0,0
323404,83,1,2014-09-29,427,1,1,0,0
323406,85,1,2014-09-29,1059,1,1,0,0
323407,86,1,2014-09-29,768,1,1,0,0
323409,88,1,2014-09-29,776,1,1,0,0
323410,90,1,2014-09-29,1169,1,1,0,0
323411,91,1,2014-09-29,887,1,1,0,0
323412,92,1,2014-09-29,695,1,1,0,0
323413,93,1,2014-09-29,705,1,1,0,0
323414,94,1,2014-09-29,756,1,1,0,0
323415,95,1,2014-09-29,1079,1,1,0,0
323416,96,1,2014-09-29,772,1,1,0,0
323418,98,1,2014-09-29,573,1,1,0,0
323421,103,1,2014-09-29,460,1,1,0,0
323422,104,1,2014-09-29,1380,1,1,0,0
323423,105,1,2014-09-29,720,1,1,0,0
323424,106,1,2014-09-29,983,1,1,0,0
323425,107,1,2014-09-29,1128,1,1,0,0
323426,109,1,2014-09-29,907,1,1,0,0
323428,111,1,2014-09-29,634,1,1,0,0
323429,112,1,2014-09-29,849,1,1,0,0
323431,116,1,2014-09-29,839,1,1,0,0
323432,117,1,2014-09-29,643,1,1,0,0
323433,118,1,2014-09-29,898,1,1,0,0
323434,119,1,2014-09-29,805,1,1,0,0
323435,120,1,2014-09-29,787,1,1,0,0
323436,121,1,2014-09-29,611,1,1,0,0
323437,122,1,2014-09-29,939,1,1,0,0
323438,123,1,2014-09-29,1361,1,1,0,0
323439,124,1,2014-09-29,563,1,1,0,0
323440,125,1,2014-09-29,1908,1,1,0,0
323441,126,1,2014-09-29,598,1,1,0,0
323442,128,1,2014-09-29,814,1,1,0,0
323443,130,1,2014-09-29,665,1,1,0,0
323444,131,1,2014-09-29,573,1,1,0,0
323445,133,1,2014-09-29,937,1,1,0,0
323446,134,1,2014-09-29,598,1,1,0,0
323447,135,1,2014-09-29,657,1,1,0,0
323448,138,1,2014-09-29,878,1,1,0,0
323450,141,1,2014-09-29,691,1,1,0,0
323452,143,1,2014-09-29,791,1,1,0,0
323453,146,1,2014-09-29,849,1,1,0,0
323454,147,1,2014-09-29,989,1,1,0,0
323455,148,1,2014-09-29,989,1,1,0,0
323456,150,1,2014-09-29,930,1,1,0,0
323457,151,1,2014-09-29,787,1,1,0,0
323458,152,1,2014-09-29,799,1,1,0,0
323459,153,1,2014-09-29,738,1,1,0,0
323460,154,1,2014-09-29,933,1,1,0,0
323461,156,1,2014-09-29,899,1,1,0,0
323463,158,1,2014-09-29,464,1,1,0,0
323464,160,1,2014-09-29,632,1,1,0,0
323465,161,1,2014-09-29,858,1,1,0,0
323466,162,1,2014-09-29,726,1,1,0,0
323467,163,1,2014-09-29,981,1,1,0,0
323468,166,1,2014-09-29,832,1,1,0,0
323469,167,1,2014-09-29,1306,1,1,0,0
323470,168,1,2014-09-29,968,1,1,0,0
323472,170,1,2014-09-29,625,1,1,0,0
323473,171,1,2014-09-29,1154,1,1,0,0
323474,173,1,2014-09-29,1193,1,1,0,0
323476,176,1,2014-09-29,816,1,1,0,0
323477,177,1,2014-09-29,643,1,1,0,0
323478,178,1,2014-09-29,1267,1,1,0,0
323480,180,1,2014-09-29,919,1,1,0,0
323481,182,1,2014-09-29,519,1,1,0,0
323482,184,1,2014-09-29,692,1,1,0,0
323484,187,1,2014-09-29,917,1,1,0,0
323485,188,1,2014-09-29,535,1,1,0,0
323486,189,1,2014-09-29,914,1,1,0,0
323488,194,1,2014-09-29,442,1,1,0,0
323489,195,1,2014-09-29,1493,1,1,0,0
323490,196,1,2014-09-29,898,1,1,0,0
323491,197,1,2014-09-29,879,1,1,0,0
323492,198,1,2014-09-29,550,1,1,0,0
323495,201,1,2014-09-29,467,1,1,0,0
323496,202,1,2014-09-29,582,1,1,0,0
323497,203,1,2014-09-29,939,1,1,0,0
323498,205,1,2014-09-29,1102,1,1,0,0
323499,206,1,2014-09-29,1067,1,1,0,0
323500,207,1,2014-09-29,1599,1,1,0,0
323501,208,1,2014-09-29,423,1,1,0,0
323505,212,1,2014-09-29,518,1,1,0,0
323506,213,1,2014-09-29,906,1,1,0,0
323507,214,1,2014-09-29,799,1,1,0,0
323508,216,1,2014-09-29,1119,1,1,0,0
323509,217,1,2014-09-29,749,1,1,0,0
323511,220,1,2014-09-29,781,1,1,0,0
323513,222,1,2014-09-29,721,1,1,0,0
323514,223,1,2014-09-29,937,1,1,0,0
323515,224,1,2014-09-29,601,1,1,0,0
323516,225,1,2014-09-29,699,1,1,0,0
323517,226,1,2014-09-29,877,1,1,0,0
323518,227,1,2014-09-29,684,1,1,0,0
323519,228,1,2014-09-29,601,1,1,0,0
323520,229,1,2014-09-29,909,1,1,0,0
323521,230,1,2014-09-29,1090,1,1,0,0
323523,233,1,2014-09-29,1268,1,1,0,0
323524,234,1,2014-09-29,1271,1,1,0,0
323525,235,1,2014-09-29,663,1,1,0,0
323526,236,1,2014-09-29,1044,1,1,0,0
323527,237,1,2014-09-29,679,1,1,0,0
323528,238,1,2014-09-29,1274,1,1,0,0
323529,239,1,2014-09-29,580,1,1,0,0
323530,240,1,2014-09-29,539,1,1,0,0
323531,241,1,2014-09-29,880,1,1,0,0
323532,242,1,2014-09-29,491,1,1,0,0
323535,246,1,2014-09-29,1005,1,1,0,0
323536,247,1,2014-09-29,797,1,1,0,0
323537,248,1,2014-09-29,1337,1,1,0,0
323538,249,1,2014-09-29,556,1,1,0,0
323539,250,1,2014-09-29,855,1,1,0,0
323540,251,1,2014-09-29,2628,1,1,0,0
323541,252,1,2014-09-29,724,1,1,0,0
323542,253,1,2014-09-29,851,1,1,0,0
323543,254,1,2014-09-29,321,1,1,0,0
323544,255,1,2014-09-29,675,1,1,0,0
323545,256,1,2014-09-29,1548,1,1,0,0
323546,257,1,2014-09-29,732,1,1,0,0
323547,259,1,2014-09-29,2510,1,1,0,0
323548,260,1,2014-09-29,926,1,1,0,0
323550,262,1,2014-09-29,3065,1,1,0,0
323551,264,1,2014-09-29,1016,1,1,0,0
323552,265,1,2014-09-29,692,1,1,0,0
323554,267,1,2014-09-29,952,1,1,0,0
323555,268,1,2014-09-29,717,1,1,0,0
323556,269,1,2014-09-29,1565,1,1,0,0
323557,270,1,2014-09-29,1348,1,1,0,0
323559,272,1,2014-09-29,887,1,1,0,0
323560,273,1,2014-09-29,913,1,1,0,0
323564,280,1,2014-09-29,544,1,1,0,0
323565,281,1,2014-09-29,587,1,1,0,0
323566,282,1,2014-09-29,754,1,1,0,0
323567,285,1,2014-09-29,592,1,1,0,0
323568,286,1,2014-09-29,566,1,1,0,0
323569,289,1,2014-09-29,627,1,1,0,0
323572,292,1,2014-09-29,849,1,1,0,0
323574,294,1,2014-09-29,983,1,1,0,0
323575,295,1,2014-09-29,818,1,1,0,0
323576,296,1,2014-09-29,953,1,1,0,0
323578,299,1,2014-09-29,879,1,1,0,0
323579,300,1,2014-09-29,1026,1,1,0,0
323580,301,1,2014-09-29,679,1,1,0,0
323581,302,1,2014-09-29,375,1,1,0,0
323582,303,1,2014-09-29,754,1,1,0,0
323583,304,1,2014-09-29,1277,1,1,0,0
323584,305,1,2014-09-29,673,1,1,0,0
323586,308,1,2014-09-29,992,1,1,0,0
323588,310,1,2014-09-29,908,1,1,0,0
323589,311,1,2014-09-29,1005,1,1,0,0
323590,312,1,2014-09-29,701,1,1,0,0
323591,313,1,2014-09-29,849,1,1,0,0
323592,314,1,2014-09-29,725,1,1,0,0
323593,315,1,2014-09-29,538,1,1,0,0
323594,316,1,2014-09-29,1074,1,1,0,0
323595,318,1,2014-09-29,662,1,1,0,0
323598,321,1,2014-09-29,541,1,1,0,0
323599,322,1,2014-09-29,806,1,1,0,0
323600,323,1,2014-09-29,667,1,1,0,0
323602,325,1,2014-09-29,732,1,1,0,0
323603,326,1,2014-09-29,451,1,1,0,0
323604,327,1,2014-09-29,1188,1,1,0,0
323605,328,1,2014-09-29,689,1,1,0,0
323606,329,1,2014-09-29,732,1,1,0,0
323607,330,1,2014-09-29,510,1,1,0,0
323608,331,1,2014-09-29,871,1,1,0,0
323611,334,1,2014-09-29,600,1,1,0,0
323613,336,1,2014-09-29,2276,1,1,0,0
323615,338,1,2014-09-29,842,1,1,0,0
323616,339,1,2014-09-29,782,1,1,0,0
323617,340,1,2014-09-29,788,1,1,0,0
323618,341,1,2014-09-29,829,1,1,0,0
323620,344,1,2014-09-29,1375,1,1,0,0
323621,346,1,2014-09-29,678,1,1,0,0
323623,349,1,2014-09-29,902,1,1,0,0
323624,350,1,2014-09-29,661,1,1,0,0
323625,351,1,2014-09-29,645,1,1,0,0
323626,352,1,2014-09-29,718,1,1,0,0
323627,353,1,2014-09-29,1622,1,1,0,0
323628,354,1,2014-09-29,804,1,1,0,0
323631,357,1,2014-09-29,1230,1,1,0,0
323632,358,1,2014-09-29,1372,1,1,0,0
323633,359,1,2014-09-29,647,1,1,0,0
323634,360,1,2014-09-29,911,1,1,0,0
323635,361,1,2014-09-29,696,1,1,0,0
323638,364,1,2014-09-29,629,1,1,0,0
323640,367,1,2014-09-29,721,1,1,0,0
323642,369,1,2014-09-29,620,1,1,0,0
323643,370,1,2014-09-29,740,1,1,0,0
323644,371,1,2014-09-29,663,1,1,0,0
323646,373,1,2014-09-29,365,1,1,0,0
323647,374,1,2014-09-29,1051,1,1,0,0
323648,375,1,2014-09-29,1122,1,1,0,0
323649,376,1,2014-09-29,1135,1,1,0,0
323650,377,1,2014-09-29,1106,1,1,0,0
323651,378,1,2014-09-29,1107,1,1,0,0
323652,379,1,2014-09-29,580,1,1,0,0
323653,380,1,2014-09-29,1504,1,1,0,0
323656,383,1,2014-09-29,2506,1,1,0,0
323657,384,1,2014-09-29,1255,1,1,0,0
323658,386,1,2014-09-29,732,1,1,0,0
323659,387,1,2014-09-29,1262,1,1,0,0
323660,388,1,2014-09-29,1397,1,1,0,0
323661,389,1,2014-09-29,1442,1,1,0,0
323662,390,1,2014-09-29,1257,1,1,0,0
323664,392,1,2014-09-29,998,1,1,0,0
323665,393,1,2014-09-29,726,1,1,0,0
323666,394,1,2014-09-29,700,1,1,0,0
323667,395,1,2014-09-29,617,1,1,0,0
323668,396,1,2014-09-29,1401,1,1,0,0
323669,397,1,2014-09-29,892,1,1,0,0
323670,398,1,2014-09-29,748,1,1,0,0
323671,400,1,2014-09-29,1527,1,1,0,0
323672,401,1,2014-09-29,946,1,1,0,0
323673,402,1,2014-09-29,675,1,1,0,0
323674,403,1,2014-09-29,853,1,1,0,0
323675,404,1,2014-09-29,740,1,1,0,0
323677,406,1,2014-09-29,557,1,1,0,0
323678,408,1,2014-09-29,532,1,1,0,0
323679,409,1,2014-09-29,746,1,1,0,0
323681,411,1,2014-09-29,852,1,1,0,0
323682,414,1,2014-09-29,552,1,1,0,0
323683,415,1,2014-09-29,514,1,1,0,0
323684,416,1,2014-09-29,1605,1,1,0,0
323685,417,1,2014-09-29,1000,1,1,0,0
323686,418,1,2014-09-29,690,1,1,0,0
323687,419,1,2014-09-29,958,1,1,0,0
323688,421,1,2014-09-29,900,1,1,0,0
323689,422,1,2014-09-29,534,1,1,0,0
323690,423,1,2014-09-29,1849,1,1,0,0
323691,424,1,2014-09-29,1025,1,1,0,0
323692,425,1,2014-09-29,495,1,1,0,0
323693,426,1,2014-09-29,781,1,1,0,0
323695,432,1,2014-09-29,1807,1,1,0,0
323696,433,1,2014-09-29,820,1,1,0,0
323697,435,1,2014-09-29,434,1,1,0,0
323700,438,1,2014-09-29,744,1,1,0,0
323701,439,1,2014-09-29,1026,1,1,0,0
323702,440,1,2014-09-29,700,1,1,0,0
323703,441,1,2014-09-29,767,1,1,0,0
323704,442,1,2014-09-29,497,1,1,0,0
323705,443,1,2014-09-29,549,1,1,0,0
323706,444,1,2014-09-29,1224,1,1,0,0
323707,445,1,2014-09-29,1233,1,1,0,0
323708,446,1,2014-09-29,798,1,1,0,0
323709,447,1,2014-09-29,697,1,1,0,0
323710,448,1,2014-09-29,957,1,1,0,0
323711,449,1,2014-09-29,1818,1,1,0,0
323712,450,1,2014-09-29,968,1,1,0,0
323713,451,1,2014-09-29,637,1,1,0,0
323715,453,1,2014-09-29,1078,1,1,0,0
323717,455,1,2014-09-29,507,1,1,0,0
323718,456,1,2014-09-29,1020,1,1,0,0
323719,458,1,2014-09-29,791,1,1,0,0
323721,460,1,2014-09-29,421,1,1,0,0
323722,461,1,2014-09-29,519,1,1,0,0
323723,462,1,2014-09-29,780,1,1,0,0
323724,463,1,2014-09-29,1220,1,1,0,0
323725,464,1,2014-09-29,1278,1,1,0,0
323728,467,1,2014-09-29,1794,1,1,0,0
323730,469,1,2014-09-29,1549,1,1,0,0
323731,470,1,2014-09-29,2211,1,1,0,0
323732,472,1,2014-09-29,711,1,1,0,0
323733,473,1,2014-09-29,595,1,1,0,0
323734,474,1,2014-09-29,793,1,1,0,0
323735,475,1,2014-09-29,1145,1,1,0,0
323736,476,1,2014-09-29,888,1,1,0,0
323739,480,1,2014-09-29,778,1,1,0,0
323740,481,1,2014-09-29,601,1,1,0,0
323741,482,1,2014-09-29,858,1,1,0,0
323742,483,1,2014-09-29,907,1,1,0,0
323743,484,1,2014-09-29,740,1,1,0,0
323744,486,1,2014-09-29,689,1,1,0,0
323745,487,1,2014-09-29,822,1,1,0,0
323746,488,1,2014-09-29,469,1,1,0,0
323747,489,1,2014-09-29,986,1,1,0,0
323748,491,1,2014-09-29,646,1,1,0,0
323749,493,1,2014-09-29,1080,1,1,0,0
323750,494,1,2014-09-29,1172,1,1,0,0
323752,496,1,2014-09-29,968,1,1,0,0
323753,497,1,2014-09-29,1271,1,1,0,0
323754,499,1,2014-09-29,764,1,1,0,0
323755,502,1,2014-09-29,1731,1,1,0,0
323756,503,1,2014-09-29,614,1,1,0,0
323757,504,1,2014-09-29,1058,1,1,0,0
323758,505,1,2014-09-29,698,1,1,0,0
323759,506,1,2014-09-29,986,1,1,0,0
323761,508,1,2014-09-29,850,1,1,0,0
323762,509,1,2014-09-29,733,1,1,0,0
323763,510,1,2014-09-29,957,1,1,0,0
323764,511,1,2014-09-29,905,1,1,0,0
323765,513,1,2014-09-29,2309,1,1,0,0
323766,515,1,2014-09-29,740,1,1,0,0
323767,516,1,2014-09-29,1008,1,1,0,0
323768,517,1,2014-09-29,809,1,1,0,0
323769,519,1,2014-09-29,661,1,1,0,0
323771,521,1,2014-09-29,441,1,1,0,0
323772,523,1,2014-09-29,1703,1,1,0,0
323773,524,1,2014-09-29,1094,1,1,0,0
323774,525,1,2014-09-29,940,1,1,0,0
323776,527,1,2014-09-29,1168,1,1,0,0
323777,528,1,2014-09-29,1190,1,1,0,0
323782,533,1,2014-09-29,1036,1,1,0,0
323784,536,1,2014-09-29,1038,1,1,0,0
323786,538,1,2014-09-29,662,1,1,0,0
323787,541,1,2014-09-29,1003,1,1,0,0
323788,543,1,2014-09-29,335,1,1,0,0
323790,545,1,2014-09-29,1231,1,1,0,0
323792,548,1,2014-09-29,508,1,1,0,0
323794,550,1,2014-09-29,619,1,1,0,0
323795,551,1,2014-09-29,1068,1,1,0,0
323796,552,1,2014-09-29,1050,1,1,0,0
323797,553,1,2014-09-29,592,1,1,0,0
323798,554,1,2014-09-29,699,1,1,0,0
323799,556,1,2014-09-29,1062,1,1,0,0
323800,557,1,2014-09-29,710,1,1,0,0
323801,558,1,2014-09-29,469,1,1,0,0
323802,559,1,2014-09-29,995,1,1,0,0
323803,560,1,2014-09-29,1646,1,1,0,0
323804,561,1,2014-09-29,780,1,1,0,0
323806,563,1,2014-09-29,809,1,1,0,0
323807,564,1,2014-09-29,566,1,1,0,0
323808,565,1,2014-09-29,942,1,1,0,0
323809,566,1,2014-09-29,656,1,1,0,0
323810,567,1,2014-09-29,862,1,1,0,0
323811,568,1,2014-09-29,514,1,1,0,0
323812,569,1,2014-09-29,746,1,1,0,0
323813,570,1,2014-09-29,717,1,1,0,0
323814,572,1,2014-09-29,708,1,1,0,0
323815,574,1,2014-09-29,801,1,1,0,0
323816,576,1,2014-09-29,1106,1,1,0,0
323817,577,1,2014-09-29,633,1,1,0,0
323818,578,1,2014-09-29,871,1,1,0,0
323819,579,1,2014-09-29,1009,1,1,0,0
323820,580,1,2014-09-29,1650,1,1,0,0
323821,581,1,2014-09-29,787,1,1,0,0
323823,583,1,2014-09-29,555,1,1,0,0
323824,584,1,2014-09-29,487,1,1,0,0
323825,585,1,2014-09-29,906,1,1,0,0
323827,588,1,2014-09-29,775,1,1,0,0
323828,589,1,2014-09-29,689,1,1,0,0
323830,591,1,2014-09-29,525,1,1,0,0
323831,592,1,2014-09-29,667,1,1,0,0
323832,593,1,2014-09-29,1426,1,1,0,0
323835,596,1,2014-09-29,749,1,1,0,0
